node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,mother,1,algeria,unknown,arabculture,1
2,balanced meal,3,algeria,unknown,arabculture,1
3,algeria,1,algeria,unknown,arabculture,1
4,individuals commit to iftar,3,algeria,unknown,arabculture,1
5,sufficient skincare,3,algeria,unknown,arabculture,1
6,avoids thirst,3,algeria,unknown,arabculture,1
7,farming communities,3,algeria,unknown,arabculture,1
8,suitable conditions,3,algeria,unknown,arabculture,1
9,daily exercise,4,general,unknown,culturebank,1
10,safety,2,general,unknown,culturebank,2
11,candy distribution,3,general,unknown,culturebank,1
12,smooth running,3,clerk,unknown,candle,1
13,success,4,teacher,unknown,candle,1
14,nurse,1,nurse,unknown,candle,1
15,well-fed,3,nurse,unknown,candle,1
16,regular visits,5,dentist,unknown,candle,1
17,treatment progress,3,dentist,unknown,candle,1
18,professional dog walker,5,dog walker,unknown,candle,1
19,regular walks,3,dog walker,unknown,candle,1
20,attorney,1,attorney,unknown,candle,1
21,legal compliance,3,attorney,unknown,candle,1
