node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,algeria,3,algeria,unknown,arabculture,10
2,laws for studying,2,algeria,unknown,arabculture,1
3,egypt,3,egypt,unknown,arabculture,1
4,aftar,2,egypt,unknown,arabculture,1
5,prayer,1,egypt,unknown,arabculture,1
6,ubayaat,2,egypt,unknown,arabculture,1
7,people,3,egypt,unknown,arabculture,2
8,dyeing eggs,3,egypt,unknown,arabculture,1
9,baking manjoufoun,3,egypt,unknown,arabculture,1
10,minyong,3,arunachal pradesh,unknown,diwali,1
11,broken stripe pattern,3,arunachal pradesh,unknown,diwali,1
12,geometric flower-like motifs,3,arunachal pradesh,unknown,diwali,1
13,monpa tribe,3,arunachal pradesh,unknown,diwali,1
14,tawang district,3,arunachal pradesh,unknown,diwali,1
15,monpa woolen weave,2,arunachal pradesh,unknown,diwali,1
16,pata weaving,3,chhattisgarh,unknown,diwali,1
17,animals,3,chhattisgarh,unknown,diwali,1
18,kambal,3,gujarat,unknown,diwali,1
19,checks,3,gujarat,unknown,diwali,1
20,bagh,3,haryana,unknown,diwali,3
21,geometric patterns,3,haryana,unknown,diwali,2
22,chope,3,haryana,unknown,diwali,1
23,patterns,2,haryana,unknown,diwali,1
24,khes,3,haryana,unknown,diwali,2
25,diwali,3,haryana,unknown,diwali,4
26,geometric patterns,2,haryana,unknown,diwali,1
27,jharkhand,3,jharkhand,unknown,diwali,1
28,sohrai,3,jharkhand,unknown,diwali,1
29,khovar,3,jharkhand,unknown,diwali,1
30,intricate designs,2,jharkhand,unknown,diwali,1
31,paitkar painting,3,jharkhand,unknown,diwali,1
32,jharkhand,2,jharkhand,unknown,diwali,1
33,narrative scrolls,2,jharkhand,unknown,diwali,1
34,stories from local folklore and mythology,2,jharkhand,unknown,diwali,1
35,navalgund durries,3,karnataka,unknown,diwali,1
36,geometric designs,3,karnataka,unknown,diwali,1
37,motifs of birds and animals,3,karnataka,unknown,diwali,1
38,nandana print,3,madhya pradesh,unknown,diwali,1
39,indigo background,2,madhya pradesh,unknown,diwali,1
40,white and red motifs,3,madhya pradesh,unknown,diwali,1
41,mashru fabric,3,maharashtra,unknown,diwali,1
42,satin finish,4,maharashtra,unknown,diwali,1
43,bright stripes or patterns,3,maharashtra,unknown,diwali,1
44,thoh shiliang,3,meghalaya,unknown,diwali,1
45,natural dyes,3,meghalaya,unknown,diwali,1
46,puan,4,mizoram,unknown,diwali,1
47,vibrant colors,3,mizoram,unknown,diwali,1
48,sambalpuri ikat,3,odisha,unknown,diwali,1
49,bandha,3,odisha,unknown,diwali,1
50,coarse cotton,2,punjab,unknown,diwali,1
51,leheriya,3,rajasthan,unknown,diwali,1
52,diagonal or zigzag patterns,3,rajasthan,unknown,diwali,1
53,coimbatore district,3,tamil nadu,unknown,diwali,1
54,kora cotton saree,3,tamil nadu,unknown,diwali,1
55,himroo weaving,3,telangana,unknown,diwali,1
56,sarees,3,telangana,unknown,diwali,1
57,rignai,3,tripura,unknown,diwali,1
58,stripes,3,tripura,unknown,diwali,1
59,embroidery,4,tripura,unknown,diwali,1
60,lasingphee,1,tripura,unknown,diwali,1
61,padding,3,tripura,unknown,diwali,1
62,cotton,3,tripura,unknown,diwali,1
63,tuisa,3,tripura,unknown,diwali,1
64,nature,3,tripura,unknown,diwali,1
65,hemp weaving,3,uttarakhand,unknown,diwali,1
66,uttarakhand,3,uttarakhand,unknown,diwali,1
67,tant sari,3,west bengal,unknown,diwali,1
68,motifs,3,west bengal,unknown,diwali,1
69,geometric motifs,3,chandigarh,unknown,diwali,1
70,floral motifs,3,chandigarh,unknown,diwali,1
71,chikankari embroidery,3,delhi,unknown,diwali,1
72,intricate floral and paisley patterns,2,delhi,unknown,diwali,1
73,kani shawl,3,jammu and kashmir,unknown,diwali,1
74,wooden spools called 'kanis',2,jammu and kashmir,unknown,diwali,1
75,namda,3,jammu and kashmir,unknown,diwali,1
76,felting woolen rugs,3,jammu and kashmir,unknown,diwali,1
77,kashmiri artisans,3,jammu and kashmir,unknown,diwali,1
78,gabba,3,jammu and kashmir,unknown,diwali,1
79,tambourine-like drums,2,andhra pradesh,unknown,diwali,1
80,dappu,3,andhra pradesh,unknown,diwali,1
81,dhuliya bhaona,3,assam,unknown,diwali,1
82,drum-based dance-drama,3,assam,unknown,diwali,1
83,natua,3,bihar,unknown,diwali,1
84,acrobatic dance,2,bihar,unknown,diwali,1
85,united states,3,general,unknown,culturebank,24
86,daycare settings,2,general,unknown,culturebank,1
87,find suitable and affordable childcare,2,general,unknown,culturebank,1
88,"own, carry, and purchase guns",2,general,unknown,culturebank,1
89,english,2,general,unknown,culturebank,1
90,carefully check ingredients lists due to concerns about banned substances and stricter food regulations,2,general,unknown,culturebank,1
91,businesses and financial transactions,3,general,unknown,culturebank,1
92,use of bank cheques and ach system for payments,2,general,unknown,culturebank,1
93,united states,4,general,unknown,culturebank,12
94,purchase and consume tobacco products,2,general,unknown,culturebank,1
95,air conditioning,3,general,unknown,culturebank,1
96,north america,3,general,unknown,culturebank,1
97,dumpsters,2,general,unknown,culturebank,1
98,garbage disposals,2,general,unknown,culturebank,1
99,waste pick-up services,2,general,unknown,culturebank,1
100,bank transfers,2,general,unknown,culturebank,1
101,public transportation,3,united states,unknown,culturebank,1
102,united states,2,general,unknown,culturebank,2
103,obesity,2,general,unknown,culturebank,1
104,laundry settings,1,general,unknown,culturebank,1
105,sugar,2,general,unknown,culturebank,1
106,work-life balance,2,general,unknown,culturebank,1
107,toilet paper,3,general,unknown,culturebank,1
108,public restrooms,3,general,unknown,culturebank,1
109,early bedtime routines,2,general,unknown,culturebank,1
110,california,3,general,unknown,culturebank,2
111,"dress children in modern, coordinated, and often matching outfits, including jeans",2,general,unknown,culturebank,1
112,transitioning towards reducing plastic bag usage,2,general,unknown,culturebank,1
113,university system,3,general,unknown,culturebank,1
114,patriotism and belief in the superiority of the united states,2,general,unknown,culturebank,1
115,maternity leave,3,united states,unknown,culturebank,1
116,maternity leave policies,3,united states,unknown,culturebank,1
117,sick leave,3,general,unknown,culturebank,1
118,annual leave,3,general,unknown,culturebank,1
119,employers,2,general,unknown,culturebank,1
120,employees,2,general,unknown,culturebank,1
121,sick days,2,general,unknown,culturebank,1
122,limited vacation days,2,general,unknown,culturebank,1
123,high cost of living,2,general,unknown,culturebank,1
124,adopt and charge for the use of bags in grocery stores,2,general,unknown,culturebank,1
