source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,food,compulsory school symbol,wears,1,arabculture
3,1,santhal tribe,food,wears,1,diwali
4,1,malayali brides,food,wear,1,diwali
5,1,meitei women,food,wear,1,diwali
6,1,garo women,food,wear,1,diwali
7,1,ao naga men,food,wear,1,diwali
8,1,tribal women,food,wear,1,diwali
9,10,algeria,traditional festival accessories,wear,1,blend
11,1,school teachers,food,wear,1,blend
12,1,nurse,food,wears,2,candle
13,1,photographer,food,swears_by,2,candle
14,15,priest,white clothing,wear,1,candle
14,16,priest,brightest robes,wears,1,candle
1,17,food,tuxedo,wears,1,candle
