source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,algeria,moderation in eating,encourages,1,arabculture
1,3,algeria,traditional practices during eid,encourages,1,arabculture
5,6,algerian society,resilience in adversity,encourage,1,arabculture
1,7,algeria,social bonding,encourages,1,arabculture
8,9,open communication,financial transparency,encourages,1,arabculture
10,11,problem-solving,creative thinking,encourages,1,arabculture
12,13,saying,respect for elders,encourages,1,arabculture
14,15,public setting,wearing pajamas,encourages,1,culturebank
1,16,algeria,safety,encourage,1,culturebank
1,18,algeria,working through lunch,encourages,1,culturebank
1,19,algeria,large quantities of napkins,encourage,1,culturebank
20,21,daily showering,general culture,encouraged_by,1,culturebank
22,23,parents,students walk or cycle,encourage,1,culturebank
24,25,social interactions,support offering,encourage,1,culturebank
17,26,united states,reusable bags and coolers,encourage,1,culturebank
17,27,united states,expensive childbirth,encourages,1,culturebank
28,29,waste disposal,public authorities,encouraged_by,1,culturebank
30,31,americans,tipping culture,encourage,1,culturebank
5,32,algerian society,utilizing resources,encourage,1,culturebank
33,34,service staff,customers to avoid confrontation,encourage,1,culturebank
35,36,social norms,discretion in public,encourage,1,culturebank
1,37,algeria,orderliness,encourage,1,culturebank
38,39,fair compensation,healthy work-life balance,encourages,1,culturebank
22,41,parents,children to live with them,encourage,1,culturebank
1,42,algeria,spectatorship,encourages,1,blend
43,44,soccer,physical activity,encourages,1,blend
45,46,entrepreneurs,government,encouraged_by,1,blend
1,47,algeria,students reflect,encourage,1,candle
48,1,questions,algeria,encouraged_by,1,candle
1,49,algeria,attentive listening,encourage,1,candle
50,51,positive behavior,teachers' consistent rules,encouraged_by,1,candle
52,53,dentist,regular visits,encourages,1,candle
53,55,regular visits,early detection of bruxism,encourage,1,candle
