source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,algeria,completeness in meals,values,1,arabculture
1,3,algeria,completeness of meal,values,1,arabculture
1,4,algeria,coming together for iftar,value,1,arabculture
1,5,algeria,professionalism,values,1,arabculture
1,6,algeria,personal relaxation,value,1,arabculture
9,10,song,affecting and beautiful nature,express,1,arabculture
1,11,algeria,preservation of traditional music,value,1,arabculture
13,14,dance,men only,expressed_by,1,arabculture
16,17,proverb,wisdom about life experiences,express,1,arabculture
1,18,algeria,life experience and travel,value,1,arabculture
19,20,algerian society,strong bonds of brotherhood,values,1,arabculture
1,22,algeria,"family ties, tradition",values,1,arabculture
1,23,algeria,devotion,express,1,arabculture
1,24,algeria,national pride,express,1,arabculture
1,25,algeria,friendship among children,values,1,arabculture
1,26,algeria,respect for etiquette,values,1,arabculture
1,27,algeria,respect for elders,value,1,arabculture
28,29,greeting,peace and well-being,expresses,1,arabculture
30,31,gifts,friendship value,expresses,1,arabculture
1,32,algeria,thoughtful gift selection,values,1,arabculture
34,35,ritual,emotions of grief and respect,express,1,arabculture
36,1,amal (proverbs),algeria,expressed_by,1,arabculture
16,37,proverb,hospitality,expresses,1,arabculture
16,38,proverb,loss and acceptance,expresses,1,arabculture
16,39,proverb,sensory experience,expresses,1,arabculture
1,40,algeria,together,values,2,arabculture
41,42,action,unity and equality,expresses,1,arabculture
1,43,algeria,affection publicly,express,1,arabculture
1,37,algeria,hospitality,values,1,arabculture
44,45,religious belief,afterlife support,expresses,1,arabculture
47,48,parents,modesty of daughter,value,1,arabculture
1,16,algeria,proverb,expresses_belief_in,1,arabculture
16,49,proverb,caution,expresses_value,1,arabculture
50,51,brothers,closeness,express,1,arabculture
1,52,algeria,morality,values,1,arabculture
1,53,algeria,preparing home for marriage,values,1,arabculture
1,54,algeria,traditions in weddings,values,1,arabculture
1,55,algeria,independence day,value,2,arabculture
1,56,algeria,caring for oneself,values,1,arabculture
59,60,mizo culture,strength,values,1,diwali
62,63,berhampuri patta,unique craftsmanship,valued_for,1,diwali
1,64,algeria,quality and comfort,valued_for,1,diwali
65,66,kutchi embroidery,cultural richness,expresses,1,diwali
1,68,algeria,eco-conscious traditions,expresses,1,diwali
70,71,khadi fabrics,texture and comfort,valued_for,1,diwali
72,23,shiva priya,devotion,expresses,2,diwali
73,74,chhau dance,ritualistic beliefs,expresses,1,diwali
75,76,apatani,emotions of joy,express,1,diwali
77,78,deori bihu dance,vibrancy,expresses,1,diwali
83,1,chomangkan dance,algeria,expresses,2,diwali
85,23,jikir and jari,devotion,expresses,1,diwali
1,91,algeria,early dinner times,has_preference_for,1,culturebank
92,93,gun ownership,normal practice,expressed_as,1,culturebank
1,94,algeria,fresh or high-quality bread,express_preference_for,1,culturebank
95,96,united states,close parent-child bonds,value,1,culturebank
97,98,us citizens,their country,express_pride_in,1,culturebank
95,99,united states,friendly public interactions,value,1,culturebank
1,100,algeria,risk management,values,1,culturebank
95,102,united states,trendiness and comfort,values,1,culturebank
1,104,algeria,committed relationships,values,1,culturebank
95,106,united states,freedom,values,2,culturebank
97,107,us citizens,financial independence,value,1,culturebank
108,109,americans,strong work ethic,value,1,culturebank
110,111,consumers,specific wine types,express_preference_for,1,culturebank
112,113,education system,diversity in school activities,values,1,culturebank
108,114,americans,prices,express_emotions_towards,1,culturebank
1,115,algeria,barefoot,value_comfort,1,culturebank
1,116,algeria,over appearance,value_comfort,1,culturebank
1,117,algeria,individual choice,values,1,culturebank
1,119,algeria,to enjoy food,express_preferences,1,culturebank
1,121,algeria,enthusiasm during celebrations,express,1,culturebank
110,122,consumers,shock,express_emotions,1,culturebank
106,95,freedom,united states,values,1,culturebank
123,95,opportunities,united states,values,1,culturebank
60,95,strength,united states,values,1,culturebank
95,124,united states,individual parenthood,values,1,culturebank
95,1,united states,algeria,expresses,1,culturebank
95,126,united states,shock or surprise,express_emotion,1,culturebank
19,127,algerian society,access to affordable and adequate healthcare,values,1,culturebank
128,1,empathy,algeria,expressed_in,1,culturebank
1,129,algeria,shock at different shopping hours,express,1,culturebank
1,131,algeria,freedom of expression,value,1,culturebank
110,133,consumers,specific products,express_preference_for,1,culturebank
134,135,employees,comfort and professionalism,express,1,culturebank
108,136,americans,weather,express_emotions_towards,1,culturebank
1,139,algeria,diversity in food preparation,values,1,culturebank
1,140,algeria,seeking answers,values,1,culturebank
1,141,algeria,target's offerings,express_preference_for,1,culturebank
95,142,united states,punctuality,value,1,culturebank
143,144,time management,respect for others' time,express,1,culturebank
28,145,greeting,formal and informal,expressed_as,1,culturebank
28,146,greeting,respect or affection,expressed_as,1,culturebank
147,148,fear-based parenting,concern for kidnapping,expresses,1,culturebank
149,150,behavior,quietness,expressed_in,1,culturebank
1,151,algeria,to servers,express_preferences,1,culturebank
95,1,united states,algeria,values,1,culturebank
152,153,barcelona residents,surprise and frustration,express,1,culturebank
154,155,oreo lovers,deep-fried oreos,express_preference_for,1,culturebank
1,156,algeria,physical fitness,values,1,blend
157,112,students in algeria,education system,value,1,blend
1,158,algeria,nutritious morning start,values,1,blend
1,159,algeria,extended family,values,1,blend
1,27,algeria,respect for elders,values,3,blend
1,160,algeria,togetherness and relaxation,values,1,blend
19,1,algerian society,algeria,values,3,blend
1,161,algeria,teamwork and sportsmanship,values,1,blend
19,162,algerian society,small family size,values,1,blend
19,163,algerian society,family autonomy,values,1,blend
19,164,algerian society,grand birthday celebrations,values,1,blend
19,112,algerian society,education system,values,1,blend
19,165,algerian society,respect for certain professions,values,1,blend
19,166,algerian society,education progression,values,1,blend
1,167,algeria,welcoming new life,values,1,blend
1,168,algeria,"team spirit, physical fitness",values,1,blend
1,169,algeria,team spirit and community bonding,value,1,blend
1,170,algeria,for deceased,values,1,blend
171,172,funeral guests,sympathy and respect,express,1,blend
1,173,algeria,hospitality through food,value,1,blend
1,174,algeria,family unity and tradition,values,1,blend
19,175,algerian society,family honor,values,1,blend
1,176,algeria,cultural_preservation,value,1,blend
177,178,algerian workplace culture,formal contract,values,1,blend
179,180,visits,faith and devotion,express,1,blend
1,181,algeria,evening ceremonies,values,1,blend
1,182,algeria,"enthusiasm, support",express,1,blend
19,183,algerian society,religious tradition,values,1,blend
1,184,algeria,community gathering,values,1,blend
1,185,algeria,family bonding through media,values,1,blend
19,186,algerian society,maternal and child health,values,1,blend
1,187,algeria,masculinity and strength,values,1,blend
19,188,algerian society,respect for tradition,values,1,blend
19,189,algerian society,education and employment balance,values,1,blend
1,190,algeria,collectivism,values,1,blend
1,191,algeria,financial_security,value,1,blend
1,112,algeria,education system,values,1,blend
192,193,society in algeria,islamic traditions,values,1,blend
1,194,algeria,nutritious diet during pregnancy,values,1,blend
1,195,algeria,love or hate,express,1,blend
19,40,algerian society,together,values,1,blend
19,196,algerian society,islamic education,value,1,blend
1,198,algeria,respect for knowledge and authority,expresses,1,candle
199,200,great teachers,thorough planning,value,1,candle
205,206,politician,success in politics,values,1,candle
208,209,copywriter,profit accordingly,values,1,candle
212,5,architect,professionalism,values,1,candle
213,214,housekeepers,entrance hall,values,1,candle
