source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,brothers,brother-sister relationship,have,1,arabculture
3,4,food,lightweight and vibrant appeal,have,1,diwali
5,6,tanchoi,rich textures,have,1,diwali
3,7,food,luxurious texture,have,1,diwali
3,8,food,gas pump attendants,have,1,culturebank
9,10,some areas,two types of gas pumps,have,1,culturebank
11,12,algeria,popular family tv show,have,1,blend
11,13,algeria,regular meetings,have,1,candle
14,3,photographer,food,should_have,1,candle
15,16,reputable wedding photographer,physical exam,should_have,1,candle
