node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,brothers,2,egypt,unknown,arabculture,1
2,brother-sister relationship,3,egypt,unknown,arabculture,1
3,food,1,tamil nadu,unknown,diwali,4
4,lightweight and vibrant appeal,3,tamil nadu,unknown,diwali,1
5,tanchoi,4,uttar pradesh,unknown,diwali,1
6,rich textures,3,uttar pradesh,unknown,diwali,1
7,luxurious texture,3,jammu and kashmir,unknown,diwali,1
8,gas pump attendants,3,general,unknown,culturebank,1
9,some areas,3,general,unknown,culturebank,1
10,two types of gas pumps,3,general,unknown,culturebank,1
11,algeria,1,dz,unknown,blend,2
12,popular family tv show,3,dz,unknown,blend,1
13,regular meetings,3,tailor,unknown,candle,1
14,photographer,1,photographer,unknown,candle,1
15,reputable wedding photographer,3,photographer,unknown,candle,1
16,physical exam,4,photographer,unknown,candle,1
