node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,nile valley,1,egypt,unknown,arabculture,13
2,algeria,1,egypt,unknown,arabculture,9
3,egyptian customs,3,egypt,unknown,arabculture,1
4,egyptian sweets tradition,3,egypt,unknown,arabculture,1
5,egyptian traditions,3,egypt,unknown,arabculture,1
6,egyptian work culture,3,egypt,unknown,arabculture,1
7,rabha dance,4,assam,unknown,diwali,2
8,thengal kachari dance,3,assam,unknown,diwali,2
9,assam,1,assam,unknown,diwali,2
