node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,dance,1,algeria,unknown,arabculture,1
2,women's status,3,algeria,unknown,arabculture,1
3,wancho bag,3,arunachal pradesh,unknown,diwali,1
4,cultural motifs,3,arunachal pradesh,unknown,diwali,1
5,dexterity,3,andhra pradesh,unknown,diwali,1
6,skill and grace,3,assam,unknown,diwali,1
7,natua,3,bihar,unknown,diwali,2
8,physical prowess,3,bihar,unknown,diwali,1
9,strength and agility,3,bihar,unknown,diwali,1
10,cultural heritage,2,chhattisgarh,unknown,diwali,1
11,americans,1,general,unknown,culturebank,1
12,energetic behavior,3,general,unknown,culturebank,1
13,algeria,1,general,unknown,culturebank,1
14,"surprise, confusion, disapproval",3,general,unknown,culturebank,1
15,countries,3,general,unknown,culturebank,1
