node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,gale,3,arunachal pradesh,unknown,diwali,1
2,elements of nature,5,arunachal pradesh,unknown,diwali,1
3,tribal folklore,5,arunachal pradesh,unknown,diwali,1
4,sherdukpen shawl,3,arunachal pradesh,unknown,diwali,1
5,heritage,2,arunachal pradesh,unknown,diwali,1
6,muga silk,5,assam,unknown,diwali,1
7,assamese pride,5,assam,unknown,diwali,1
8,gamosa,3,assam,unknown,diwali,1
9,assamese culture,1,assam,unknown,diwali,1
10,intricate designs,5,goa,unknown,diwali,1
11,religious art and textile craftsmanship,2,goa,unknown,diwali,1
12,kullu cap,3,himachal pradesh,unknown,diwali,1
13,rich cultural identity,2,himachal pradesh,unknown,diwali,1
14,triangular motifs,3,manipur,unknown,diwali,1
15,teeth of the pakhangba serpent,2,manipur,unknown,diwali,1
16,tawlhlohpuan,3,mizoram,unknown,diwali,1
17,strength,5,mizoram,unknown,diwali,1
18,cowrie shells,5,nagaland,unknown,diwali,1
19,shells,5,nagaland,unknown,diwali,1
20,accomplishments and status,2,nagaland,unknown,diwali,1
21,pichhora,3,uttarakhand,unknown,diwali,1
22,cultural and religious significance,4,uttarakhand,unknown,diwali,1
23,danda rasaka,3,andhra pradesh,unknown,diwali,2
24,martial traditions,4,andhra pradesh,unknown,diwali,1
25,stick dance,4,andhra pradesh,unknown,diwali,1
26,lion and peacock dance,3,arunachal pradesh,unknown,diwali,1
27,harmony,5,arunachal pradesh,unknown,diwali,1
28,prosperity,5,arunachal pradesh,unknown,diwali,2
29,wancho dance,3,arunachal pradesh,unknown,diwali,1
30,unity,5,arunachal pradesh,unknown,diwali,1
31,manau dance,3,arunachal pradesh,unknown,diwali,2
32,unity,2,arunachal pradesh,unknown,diwali,2
33,cultural identity,2,arunachal pradesh,unknown,diwali,2
34,banjar kekan,3,assam,unknown,diwali,1
35,community bonding,5,assam,unknown,diwali,1
36,karma,3,bihar,unknown,diwali,1
37,jumari,3,bihar,unknown,diwali,1
38,marital happiness,5,bihar,unknown,diwali,1
39,fertility,5,chhattisgarh,unknown,diwali,1
40,karma dance,3,chhattisgarh,unknown,diwali,1
41,danda nacha,3,chhattisgarh,unknown,diwali,1
42,devotion,5,chhattisgarh,unknown,diwali,1
43,goff,3,goa,unknown,diwali,1
44,discipline,2,goa,unknown,diwali,1
45,cigarettes,4,general,unknown,culturebank,1
46,irony,2,general,unknown,culturebank,1
47,ice tea,5,general,unknown,culturebank,1
48,british culture,2,general,unknown,culturebank,1
49,engagement ring,4,general,unknown,culturebank,1
50,wedding ring,4,general,unknown,culturebank,1
51,ownership,2,general,unknown,culturebank,1
52,commitment,2,general,unknown,culturebank,1
53,ring,2,general,unknown,culturebank,1
54,belonging,2,general,unknown,culturebank,1
55,taken status,2,general,unknown,culturebank,1
56,gucci belts,1,general,unknown,culturebank,1
57,wealth and status,1,general,unknown,culturebank,1
58,festival,2,dz,unknown,blend,1
59,decorations,4,dz,unknown,blend,1
60,algerian food,1,dz,unknown,blend,1
61,new year,2,dz,unknown,blend,1
62,symbol of condolence,5,dz,unknown,blend,1
63,funeral,3,dz,unknown,blend,1
64,new year's eve,5,dz,unknown,blend,1
65,symbol,2,dz,unknown,blend,1
66,priest,1,priest,unknown,candle,1
67,white,5,priest,unknown,candle,1
