node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,culture,2,algeria,unknown,arabculture,5
2,dignified burial,5,algeria,unknown,arabculture,1
3,algerian culture,2,algeria,unknown,arabculture,1
4,visiting the grave,4,algeria,unknown,arabculture,1
5,mourning rituals,3,algeria,unknown,arabculture,1
6,a song,3,algeria,unknown,arabculture,1
7,dance,2,algeria,unknown,arabculture,1
8,reading stories before sleep,4,egypt,unknown,arabculture,1
9,cultural practice,2,egypt,unknown,arabculture,1
10,venkatagiri cotton,3,andhra pradesh,unknown,diwali,1
11,textiles,2,andhra pradesh,unknown,diwali,2
12,apatani jacket and scarf,3,apatani tribe,unknown,diwali,1
13,disciplined aesthetic,4,apatani tribe,unknown,diwali,1
14,tangsa lungis,3,tangsa community,unknown,diwali,1
15,tribal identity,5,tangsa community,unknown,diwali,1
16,craftsmanship,5,tangsa community,unknown,diwali,2
17,nyishi textile,3,arunachal pradesh,unknown,diwali,1
18,cultural heritage,2,arunachal pradesh,unknown,diwali,5
19,gamosa,3,assam,unknown,diwali,1
20,assamese culture,1,assam,unknown,diwali,1
21,riha,3,assam,unknown,diwali,1
22,religious and cultural ceremonies,2,assam,unknown,diwali,1
23,dhokona,5,rabha tribe,unknown,diwali,1
24,rich cultural heritage,2,assam,unknown,diwali,2
25,altar cloths,3,goa,unknown,diwali,1
26,liturgical vestments,3,goa,unknown,diwali,1
27,goa's christian heritage,2,goa,unknown,diwali,1
28,coastal heritage,4,goa,unknown,diwali,1
29,cultural diversity,4,goa,unknown,diwali,1
30,vibrant colors,5,gujarat,unknown,diwali,1
31,intricate patterns,5,gujarat,unknown,diwali,2
32,motifs,5,gujarat,unknown,diwali,1
33,patola,2,gujarat,unknown,diwali,1
34,phulkari,3,haryana,unknown,diwali,3
35,chope,3,haryana,unknown,diwali,1
36,cotton shawls,4,haryana,unknown,diwali,1
37,weaving traditions,2,haryana,unknown,diwali,1
38,thapada,3,himachal pradesh,unknown,diwali,1
39,embroidery styles,5,himachal pradesh,unknown,diwali,1
40,kinnauri shawl,3,himachal pradesh,unknown,diwali,2
41,intricate designs,5,himachal pradesh,unknown,diwali,1
42,rich cultural heritage,5,himachal pradesh,unknown,diwali,1
43,chamba shawl,3,himachal pradesh,unknown,diwali,1
44,weaving excellence,2,himachal pradesh,unknown,diwali,1
45,balaramapuram handloom,3,kerala,unknown,diwali,1
46,traditional aesthetic of kerala's weaving heritage,2,kerala,unknown,diwali,1
47,kasaragod saree,3,kerala,unknown,diwali,1
48,weaving techniques,5,kerala,unknown,diwali,1
49,chanderi saree,3,madhya pradesh,unknown,diwali,1
50,royal influences,5,madhya pradesh,unknown,diwali,1
51,batik print,4,madhya pradesh,unknown,diwali,1
52,cultural tapestry of madhya pradesh,2,madhya pradesh,unknown,diwali,1
53,nandana print,3,madhya pradesh,unknown,diwali,1
54,local folklore,5,madhya pradesh,unknown,diwali,1
55,himroo fabric,3,maharashtra,unknown,diwali,1
56,solapur chaddar,5,maharashtra,unknown,diwali,1
57,textiles,4,maharashtra,unknown,diwali,1
58,kolhapuri sari,3,maharashtra,unknown,diwali,1
59,maharashtra,1,maharashtra,unknown,diwali,1
60,phanek,3,manipur,unknown,diwali,1
61,cultural identity of the meitei community,2,manipur,unknown,diwali,1
62,leirum phee,3,manipur,unknown,diwali,1
63,meitei marriage ceremonies,4,manipur,unknown,diwali,1
64,samserla,5,meghalaya,unknown,diwali,1
65,traditional attire,4,meghalaya,unknown,diwali,1
66,pawndum,5,mizoram,unknown,diwali,1
67,cultural significance,5,mizoram,unknown,diwali,1
68,ngotekherh,3,mizoram,unknown,diwali,1
69,cultural significance,4,mizoram,unknown,diwali,1
70,hmaram,3,mizoram,unknown,diwali,1
71,heritage,2,mizoram,unknown,diwali,1
72,tsüngkotepsü,3,nagaland,unknown,diwali,1
73,patterns,3,nagaland,unknown,diwali,1
74,shawl,5,nagaland,unknown,diwali,1
75,bomkai saree,3,odisha,unknown,diwali,1
76,region's rich heritage,5,odisha,unknown,diwali,1
77,kotpad handloom,5,odisha,unknown,diwali,1
78,tribal culture,4,odisha,unknown,diwali,1
79,chola,3,punjab,unknown,diwali,1
80,simplicity and elegance,5,punjab,unknown,diwali,1
81,parandi,5,punjab,unknown,diwali,1
82,vibrant and decorative crafts,2,punjab,unknown,diwali,1
83,ajrakh,3,rajasthan,unknown,diwali,1
84,block printing,4,rajasthan,unknown,diwali,1
85,rich textile heritage,2,rajasthan,unknown,diwali,1
86,tibetan influences,3,sikkim,unknown,diwali,1
87,bhutia woolen weaves,2,sikkim,unknown,diwali,1
88,arani silk saree,3,tamil nadu,unknown,diwali,1
89,skilled craftsmanship,5,tamil nadu,unknown,diwali,1
90,thirubuvanam silk saree,3,tamil nadu,unknown,diwali,1
91,traditional weaving techniques,4,tamil nadu,unknown,diwali,1
92,toda embroidery,3,tamil nadu,unknown,diwali,1
93,siddipet gollabhama sarees,5,telangana,unknown,diwali,1
94,rural ethos,5,telangana,unknown,diwali,1
95,gongadi blanket,4,kuruma community,unknown,diwali,1
96,pastoral lifestyle,2,telangana,unknown,diwali,1
97,pichhora,3,uttarakhand,unknown,diwali,1
98,religious ceremonies,4,uttarakhand,unknown,diwali,2
