source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,food setting,table,features,1,arabculture
3,4,henna ceremony,singing of special songs,feature,1,arabculture
5,6,ramadan,shared iftar meals,features,1,arabculture
8,9,algeria,traditional local songs,features,1,arabculture
8,10,algeria,dance,features,2,arabculture
11,12,nile valley,traditional grilled foods,features,1,arabculture
5,13,ramadan,breaking fast meal,features,1,arabculture
8,14,algeria,special car reservation,features,1,arabculture
15,16,activities,traditional dancing,feature,1,arabculture
8,17,algeria,white-dyed song,features_song,1,arabculture
18,8,srikalahasti kalamkari,algeria,features,1,diwali
21,8,sherdukpen shawl,algeria,features,1,diwali
24,8,wancho bag,algeria,features,1,diwali
25,26,tagin textiles,straight lines and geometric patterns,feature,1,diwali
31,8,liturgical vestments,algeria,feature,1,diwali
32,8,fabric,algeria,feature,1,diwali
35,36,mashru,vibrant stripes or patterns,features,1,diwali
39,40,kutchi embroidery,mirrors,features,1,diwali
41,8,bagh,algeria,uses_designs,2,diwali
8,42,algeria,simple designs,feature,1,diwali
46,47,ilkal saree,tope teni technique,features,1,diwali
53,54,chanderi sari,"coins, flowers, peacocks",features_motifs,1,diwali
41,57,bagh,cotton and silk fabrics,creates_patterns_on,1,diwali
35,60,mashru,satin finish,features,1,diwali
32,8,fabric,algeria,features,1,diwali
46,62,ilkal saree,distinctive red borders and pallu,feature,1,diwali
53,63,chanderi sari,intricate motifs,features,1,diwali
71,72,textiles,earthy tones and traditional motifs,feature,1,diwali
8,74,algeria,odisha ikat technique,created_by,1,diwali
76,8,jamdani,algeria,features,2,diwali
8,79,algeria,floral and geometric motifs,feature,1,diwali
8,80,algeria,flowers,feature_motifs_of,1,diwali
81,27,kanchipuram silk saree,distinctive,features,1,diwali
39,85,kutchi embroidery,red and black on white background,features_motifs_of,1,diwali
8,86,algeria,self-designed jacquard pattern,features,1,diwali
87,88,koorainadu saree,geometric and floral,features_designs,1,diwali
91,8,himroo shawls,algeria,feature,1,diwali
8,96,algeria,rustic fabrics,creates,1,diwali
76,8,jamdani,algeria,features_patterns,1,diwali
100,101,shantipuri sari,intricate borders and pallus,features,1,diwali
41,106,bagh,geometric and floral motifs,features,1,diwali
107,8,warli painting,algeria,features,1,diwali
109,110,pashmina shawl,intricate hand-embroidery,feature,1,diwali
115,116,dhuliya dance,dance-drama,features,2,diwali
8,121,algeria,low water levels,feature,1,culturebank
8,123,algeria,small ice cream portions,feature,1,culturebank
124,125,summer months,leaving early on fridays,feature,1,culturebank
126,127,americans,chugging water,feature,1,culturebank
8,128,algeria,cultural quirks,create,1,culturebank
8,130,algeria,popular indoor family activities,features,1,blend
8,131,algeria,hand games and wrestling,features,1,blend
8,132,algeria,music education,features,1,blend
8,133,algeria,performance,feature,1,blend
8,135,algeria,specific decorations,features,1,blend
5,137,ramadan,fruit sales,features,1,blend
138,139,algerian_cuisine,spices,features,1,blend
140,8,dining table,algeria,features,1,blend
8,141,algeria,gendered sports participation,features,1,blend
8,142,algeria,couscous,feature,1,blend
8,142,algeria,couscous,features_dish,1,blend
8,144,algeria,popular martial arts,features,1,blend
8,146,algeria,willingness for extreme activities,features,1,blend
147,148,algerian festival,local alcohol,features,1,blend
8,149,algeria,elderly musical preferences,features,1,blend
150,151,birthday party,algerian folk tune,features_song,1,blend
8,152,algeria,senior park activities,features,1,blend
8,153,algeria,diverse occupations,features,1,blend
8,155,algeria,popular daily exercise for women,features,1,blend
8,156,algeria,women's sports teams,features,1,blend
157,158,weekend family meal,popular local cuisine,features,1,blend
159,160,judge,order,signs,1,candle
161,159,cat circus,judge,features,1,candle
8,162,algeria,graphs,create,1,candle
164,165,artist,respect for elders,create,1,candle
164,80,artist,flowers,creates,1,candle
166,167,brush,beautiful_brushstrokes,creates,1,candle
